Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,age,python_yn,r_studio_yn,spark_yn,aws_yn,excel_yn
"Manager, Safety Scientist, Medical Safety & Risk Management",$68K-$125K (Glassdoor est.),Job Description,3.8,"Agios Pharmaceuticals
3.8","Cambridge, MA","Cambridge, MA",501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,68,125,96.5,"Agios Pharmaceuticals
", MA,18,0,0,0,0,0
"Assistant Director/Director, Office of Data Science",$39K-$67K (Glassdoor est.),Job Description,3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,39,67,53.0,"Liberty Mutual Insurance
", MA,114,0,0,0,0,0
Sr. Data Engineer | Big Data SaaS Pipeline,$71K-$135K (Glassdoor est.),Job Description,2.7,"Bridg
2.7","Los Angeles, CA","Los Angeles, CA",1 to 50 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,71,135,103.0,"Bridg
", CA,15,0,0,0,0,0
Senior Risk Data Scientist,$107K-$172K (Glassdoor est.),Job Description,3.8,"Bill.com
3.8","Palo Alto, CA","Palo Alto, CA",501 to 1000 employees,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),-1,0,0,107,172,139.5,"Bill.com
", CA,20,0,0,0,0,0
Data Scientist in Artificial Intelligence Early Career,$49K-$85K (Glassdoor est.),Job Description,3.8,"Pacific Northwest National Laboratory
3.8","Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67.0,"Pacific Northwest National Laboratory
", WA,61,0,0,0,0,0
Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),Job Description,3.0,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+ employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,"Infosys
", CT,45,0,0,0,0,0
Scientist - CVRM Metabolism - in vivo pharmacology,$61K-$123K (Glassdoor est.),Job Description,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,61,123,92.0,"AstraZeneca
", MD,113,0,0,0,0,0
Data Analyst,$47K-$85K (Glassdoor est.),Job Description,3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66.0,"AXION Healthcare Solutions
", NY,46,0,0,0,0,0
Data Engineer,$65K-$124K (Glassdoor est.),Job Description,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,"Alignment Healthcare
", CA,13,0,0,0,0,0
Data Scientist,$87K-$141K (Glassdoor est.),Job Description,3.6,"TRANZACT
3.6","Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,87,141,114.0,"TRANZACT
", NJ,37,0,0,0,0,0
Data Scientist,$56K-$95K (Glassdoor est.),Job Description,4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 to 200 employees,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,"ExecOnline
", NY,14,0,0,0,0,0
Data Scientist,$71K-$121K (Glassdoor est.),Job Description,3.5,"Charter Spectrum
3.5","Maryland Heights, MO","North Salt Lake, UT",1 to 50 employees,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),-1,0,0,71,121,96.0,"Charter Spectrum
", MO,-1,0,0,0,0,0
Machine Learning Engineer,$62K-$112K (Glassdoor est.),Job Description,4.0,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87.0,"Mteq
", VA,72,0,0,0,0,0
Data Scientist,$64K-$108K (Glassdoor est.),Job Description,3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,"Brillient
", MD,20,0,0,0,0,0
Senior Data Scientist,$89K-$144K (Glassdoor est.),Job Description,4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,"Entefy
", CA,14,0,0,0,0,0
Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),Job Description,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,"Sunovion
", MA,16,0,0,0,0,0
Marketing Data Analyst,$35K-$62K (Glassdoor est.),Job Description,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,"San Manuel Casino
", CA,40,0,0,0,0,0
Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),Job Description,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,"Cboe Global Markets
", KS,53,0,0,0,0,0
Data Engineer,$55K-$105K (Glassdoor est.),Job Description,3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80.0,"Trace3
", TX,24,0,0,0,0,0
Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),Job Description,4.0,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,18,25,21.5,"Texas Health Huguley Hospital
", TX,49,0,0,0,0,0
Principal Data Scientist,$135K-$211K (Glassdoor est.),Job Description,3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,"Northrop Grumman
", CA,87,0,0,0,0,0
R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),Job Description,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,"Teasdale Latin Foods
", IL,-1,0,0,0,0,0
Data Engineer,$57K-$80K (Glassdoor est.),Job Description,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,"Saama Technologies Inc
", AZ,29,0,0,0,0,0
"Associate Principal Scientist, Pharmacogenomics",$63K-$127K (Glassdoor est.),Job Description,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95.0,"AstraZeneca
", MD,113,0,0,0,0,0
Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),Job Description,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,"MITRE
", MA,68,0,0,0,0,0
Senior Data Scientist,$82K-$132K (Glassdoor est.),Job Description,4.4,"The David J. Joseph Company
4.4","Cincinnati, OH","Cincinnati, OH",201 to 500 employees,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,0,0,82,132,107.0,"The David J. Joseph Company
", OH,141,0,0,0,0,0
Data Scientist SR,$85K-$139K (Glassdoor est.),Job Description,3.9,"The Buffalo Group
3.9","Charlottesville, VA","Reston, VA",501 to 1000 employees,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,85,139,112.0,"The Buffalo Group
", VA,16,0,0,0,0,0
Data Scientist,$72K-$121K (Glassdoor est.),Job Description,3.4,"CompQsoft
3.4","Washington, DC","Houston, TX",51 to 200 employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,72,121,96.5,"CompQsoft
", DC,29,0,0,0,0,0
"Scientist, Bacteriology",$74K-$149K (Glassdoor est.),Job Description,2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,"Cerus Corporation
", CA,-1,0,0,0,0,0
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",$113K-$196K (Glassdoor est.),Job Description,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,"Takeda Pharmaceuticals
", MA,245,0,0,0,0,0
Data Scientist,$69K-$121K (Glassdoor est.),Job Description,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95.0,"Remedy BPCI Partners, LLC.
", NY,15,0,0,0,0,0
Data Scientist,$71K-$124K (Glassdoor est.),Job Description,4.0,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,"Strategic Financial Solutions
", NY,19,0,0,0,0,0
Senior Data Scientist,$97K-$160K (Glassdoor est.),Job Description,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,"Maven Wave Partners
", IL,18,0,0,0,0,0
Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),Job Description,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,"Software Engineering Institute
", PA,42,0,0,0,0,0
Principal Data Scientist,$150K-$238K (Glassdoor est.),Job Description,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194.0,"The Climate Corporation
", CA,20,0,0,0,0,0
Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),Job Description,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,24,39,31.5,"Vail Health
", CO,60,0,0,0,0,0
"Data Analyst 1, full-time contract worker for up to 12 months",$35K-$65K (Glassdoor est.),Job Description,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50.0,"The Church of Jesus Christ of Latter-day Saints
", UT,-1,0,0,0,0,0
Data Scientist,$77K-$132K (Glassdoor est.),Job Description,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,"Crossix Solutions
", NY,21,0,0,0,0,0
Data Scientist,$51K-$88K (Glassdoor est.),Job Description,4.3,"Solugenix Corporation
4.3","Phoenix, AZ","Brea, CA",201 to 500 employees,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,51,88,69.5,"Solugenix Corporation
", AZ,57,0,0,0,0,0
Data Scientist,$101K-$141K (Glassdoor est.),Job Description,2.6,"West Coast University
2.6","Irvine, CA","Irvine, CA",10000+ employees,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,101,141,121.0,"West Coast University
", CA,29,0,0,0,0,0
Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),Job Description,4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,"Clarity Insights
", NC,18,0,0,0,0,0
Data Engineer,$79K-$147K (Glassdoor est.),Job Description,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113.0,"NCSOFT
", CA,29,0,0,0,0,0
Data Scientist (Warehouse Automation),$79K-$127K (Glassdoor est.),Job Description,3.8,"SoftBank Robotics
3.8","San Francisco, CA","Paris, France",201 to 500 employees,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,0,0,79,127,103.0,"SoftBank Robotics
", CA,21,0,0,0,0,0
"Scientist, Immuno-Oncology",$62K-$119K (Glassdoor est.),Job Description,3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,"GSK
", MA,196,0,0,0,0,0
Senior Data Scientist,$119K-$187K (Glassdoor est.),Job Description,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153.0,"Factual
", CA,18,0,0,0,0,0
Jr. Data Scientist,$81K-$132K (Glassdoor est.),Job Description,3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,81,132,106.5,"MITRE
", VA,68,0,0,0,0,0
Senior Data Scientist,Employer Provided Salary:$120K-$140K,Job Description,5.0,"SkySync
5.0","Ann Arbor, MI","Ann Arbor, MI",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,1,120,140,130.0,"SkySync
", MI,15,0,0,0,0,0
Products Data Analyst II,$90K-$157K (Glassdoor est.),Job Description,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,"TriNet
", CA,38,0,0,0,0,0
Data Architect / Data Modeler,$63K-$110K (Glassdoor est.),Job Description,4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,63,110,86.5,"Medidata Solutions
", NY,27,0,0,0,0,0
Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),Job Description,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64.0,"Central California Alliance for Health
", CA,30,0,0,0,0,0
Lead Data Analyst,$32K-$62K (Glassdoor est.),Job Description,3.9,"Signpost
3.9","New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,32,62,47.0,"Signpost
", NY,16,0,0,0,0,0
Data Science Engineer - Mobile,$116K-$208K (Glassdoor est.),Job Description,4.0,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162.0,"Adobe
", CA,44,0,0,0,0,0
Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),Job Description,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140.0,"AstraZeneca
", MD,113,0,0,0,0,0
Data Scientist,$65K-$113K (Glassdoor est.),Job Description,3.4,"DatamanUSA, LLC
3.4","Olympia, WA","Centennial, CO",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,0,65,113,89.0,"DatamanUSA, LLC
", WA,-1,0,0,0,0,0
Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),Job Description,3.0,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98.0,"Pilot Flying J Travel Centers LLC
", TN,68,0,0,0,0,0
Senior Data Scientist - R&D Oncology,$102K-$172K (Glassdoor est.),Job Description,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137.0,"AstraZeneca
", NY,113,0,0,0,0,0
Data Engineer,$74K-$124K (Glassdoor est.),Job Description,4.0,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,74,124,99.0,"Pinnacol Assurance
", CO,111,0,0,0,0,0
Food Scientist - Developer,$40K-$68K (Glassdoor est.),Job Description,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,0,0,40,68,54.0,"Palermo's Pizza
", WI,62,0,0,0,0,0
Senior Data Engineer,$76K-$142K (Glassdoor est.),Job Description,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,76,142,109.0,"Equian LLC
", TN,22,0,0,0,0,0
Data Engineer,$76K-$142K (Glassdoor est.),Job Description,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,76,142,109.0,"MetroStar Systems
", MD,27,0,0,0,0,0
